region,comuna,titulo,fecha,bajada,link,medio,label,score
Tarapacá,Alto Hospicio,Gobernador José Miguel Carvajal: “Cambiaremos la manera en la que Iquique y Alto Hospicio tratarán sus residuos domiciliarios”,2024-08-08,"Gore y municipios del Área Metropolitana firmaron un convenio que abordará, de manera inédita, la gestión integral de los residuos.hace 3 meses",https://www.goretarapaca.gov.cl/gobernador-jose-miguel-carvajal-cambiaremos-la-manera-en-la-que-iquique-y-alto-hospicio-trataran-sus-residuos-domiciliarios/,Gobierno Regional de Tarapacá,otros,0.5894986987113953
Tarapacá,Alto Hospicio,Iquique y Alto Hospicio vulnerables: “Es urgente diversificar las fuentes de agua potable”,2024-04-21,"En el marco del Día Mundial del Agua, bajo el lema, “Agua para la Paz”, establecido por la ONU, se hace hincapié en la importancia de",https://www.tarapacaonline.cl/2024/03/21/iquique-y-alto-hospicio-vulnerables-es-urgente-diversificar-las-fuentes-de-agua-potable/,Tarapaca Online,otros,0.6225110292434692
Tarapacá,Alto Hospicio,Alto Hospicio es la primera comuna de Tarapacá en implementar la Atención Primaria de Salud Universal,2024-06-21,"En su visita a la región de Tarapacá, la ministra de Salud, Ximena Aguilera, llegó hasta el Cesfam Doctor Héctor Reyno de Alto Hospicio para",https://radiopaulina.cl/2024/06/21/alto-hospicio-es-la-primera-comuna-de-tarapaca-en-implementar-la-atencion-primaria-de-salud-universal/,Radio Paulina,otros,0.6609354615211487
Tarapacá,Alto Hospicio,"Las montañas de ropa se esfumaron del desierto de Atacama, pero el problema no desapareció",2024-01-04,Chile es el mayor importador de ropa de segunda mano de Sudamérica. Una foto reveló al mundo que muchas de esas prendas acaban en montañas,https://elpais.com/america-futura/2024-01-04/las-montanas-de-ropa-se-esfumaron-del-desierto-de-atacama-pero-el-problema-no-desaparecio.html,EL PAÍS,otros,0.6585922241210938
Tarapacá,Alto Hospicio,Un mega basurero textil en el desierto de Atacama amenaza con abrir un conflicto con Chile,2024-08-19,"El empresario Guillermo Whpei fue hasta Chile para liderar una investigación sobre el desastre ambiental. ""Es algo apocalíptico"", alertó.hace 3 meses",https://www.lapoliticaonline.com/internacionales/un-mega-basurero-textil-en-el-desierto-de-atacama-amenaza-con-abrir-un-conflicto-con-chile/,La Política Online,conflicto ambiental,0.5238405466079712
Tarapacá,Alto Hospicio,La contaminación no tradicional del desierto: ropa,2018-07-03,"Municipio de Alto Hospicio, en Tarapacá, denuncia la proliferación de ""minibasurales"" clandestinos.hace 76 meses",https://www.latercera.com/nacional/noticia/la-contaminacion-no-tradicional-del-desierto-ropa/228580/,La Tercera,conflicto ambiental,0.6349284648895264
Tarapacá,Alto Hospicio,Geografía de la Ropa desechada en Chile: Desierto de Atacama se ha convertido en un gran basural textil,2021-12-27,La industria de ropa es una de las más contaminantes del mundo. Su producción implica el uso de grandes volúmenes de agua y además la,https://uchile.cl/noticias/182923/geografia-de-la-ropa-desechada-en-chile-la-moda-que-nos-mata,Universidad de Chile,conflicto ambiental,0.640234649181366
Tarapacá,Alto Hospicio,"""Hemos transformado nuestra ciudad en el basurero del mundo"": el inmenso cementerio de ropa usada en el desierto de Atacama en Chile",2022-01-26,"En noviembre, imágenes de estos basureros clandestinos de ropa usada dieron la vuelta al mundo. La BBC viajó hasta allá para averiguar en",https://www.bbc.com/mundo/noticias-america-latina-60024852,BBC,conflicto ambiental,0.6402174830436707
Tarapacá,Alto Hospicio,SMA inicia proceso de sanción contra Relleno Sanitario Iquique,2017-01-06,La Superintendencia detectó 8 incumplimientos ambientales en la instalación que recibe desechos de Iquique y Alto Hospicio.hace 94 meses,https://portal.sma.gob.cl/index.php/sma-inicia-proceso-de-sancion-contra-relleno-sanitario-iquique/,Superintendencia Del Medio Ambiente – Gobierno de Chile,conflicto ambiental,0.5587847232818604
Tarapacá,Alto Hospicio,Plásticos en el desierto: más allá de un problema ambiental,2022-08-05,"Gisselle Bracamonte Endre, directora MORE GREEN RECYCLE y gestora medioambiental. En los últimos años, Chile ha enfrentado importantes",https://www.diariosustentable.com/2022/08/plasticos-en-el-desierto-mas-alla-de-un-problema-ambiental/,Diario Sustentable,conflicto ambiental,0.9004655480384827
Tarapacá,Alto Hospicio,"Buscan soluciones a situación sanitaria y ambiental en poblaciones aledañas a ex vertedero Alto Molle, en Alto Hospicio",2023-03-17,"La Comisión de Salud del Consejo Regional de Tarapacá, que fue presidida por el consejero Luis Milla, dio cuenta de los riesgos de salud a",https://edicioncero.cl/2023/03/buscan-soluciones-a-situacion-sanitaria-y-ambiental-en-poblaciones-aledanas-a-ex-vertedero-alto-molle-en-alto-hospicio/,Edición Cero,otros,0.6423741579055786
Tarapacá,Alto Hospicio,"Desierto de Atacama: el ""cementerio tóxico"" de ropa que se descarta en otras partes del mundo",2021-11-09,"Unas 59.000 toneladas de ropa anuales entran por la zona franca del puerto de Iquique, en la región de Tarapacá. Falta de lugares para",https://www.biobiochile.cl/especial/aqui-tierra/noticias/2021/11/09/desierto-de-atacama-el-cementerio-toxico-de-ropa-que-se-descarta-en-otras-partes-del-mundo.shtml,BioBioChile,conflicto ambiental,0.7441535592079163
Tarapacá,Alto Hospicio,"Alto Hospicio por cementerio de ropa en el desierto de Atacama: ""El Estado nos ha abandonado""",2021-11-10,"La comuna se ha visto invadida por toneladas de ropa usada traducidas en un vertedero ilegal. ""La Zona Franca (de Iquique) no ha sido capaz",https://cooperativa.cl/noticias/pais/region-de-tarapaca/alto-hospicio-por-cementerio-de-ropa-en-el-desierto-de-atacama-el/2021-11-10/182333.html,Cooperativa.cl,conflicto ambiental,0.5054149031639099
Tarapacá,Alto Hospicio,Rally Atacama 2022: ¿Cuál es el impacto de las actividades 4×4 en el patrimonio cultural y natural de Chile?,2022-08-26,"En estos días se estará disputando en el norte de Chile el Rally Atacama 2022, una competencia internacional de alto nivel que llevara a",https://laderasur.com/articulo/rally-atacama-2022-cual-es-el-impacto-de-las-actividades-4x4-en-el-patrimonio-cultural-y-natural-de-chile/,Ladera Sur,otros,0.5919383764266968
Tarapacá,Alto Hospicio,Se realizará una nueva versión del seminario “Diseñando el Horizonte del Liderazgo Escolar”,2013-03-07,"Las jornadas se desarrollarán de manera virtual los días 9, 16 y 23 de noviembre a través del Canal de YouTube de la Facultad de Filosofía y",https://diario.uach.cl/se-realizara-una-nueva-version-del-seminario-disenando-el-horizonte-del-liderazgo-escolar/,Universidad Austral de Chile,otros,0.703163743019104
Tarapacá,Alto Hospicio,Importadores de Zofri protestaron contra sello rojo para autos usados en Tarapacá,2024-03-25,"Este lunes 25 de marzo, una caravana de vehículos y camiones pertenecientes al gremio de importadores de autos de Zona Franca de Iquique",https://radiopaulina.cl/2024/03/25/importadores-de-zofri-protestaron-contra-sello-rojo-para-autos-usados-en-tarapaca/,Radio Paulina,otros,0.5318695902824402
Tarapacá,Alto Hospicio,Obra basada en los crímenes del psicópata de Alto Hospicio vuelve a las tablas,2015-03-18,"La compañía Teatro La Chusca, presenta una itinerancia por la Región Metropolitana de ""Reinas de la Pampa"", obra basada en los asesinatos y",https://www.elciudadano.com/arte-cultura/obra-basada-en-los-crimenes-del-psicopata-de-alto-hospicio-vuelve-a-las-tablas/03/18/,elciudadano.com,otros,0.803061306476593
Tarapacá,Alto Hospicio,Del maniquí a la basura: el alto impacto ambiental de la moda desechable,2019-10-02,"El 85 % de estas prendas terminan en vertederos y basurales produciendo más contaminación del aire y el suelo. En Chile, el fenómeno no es",https://doble-espacio.uchile.cl/2019/10/02/del-maniqui-a-la-basura-el-alto-impacto-ambiental-de-la-moda-desechable/,Universidad de Chile,otros,0.608242392539978
Tarapacá,Alto Hospicio,Comenzó proceso de cierre del vertedero El Boro de Alto Hospicio,2021-11-04,"Con la prohibición de ingreso de vehículos particulares al vertedero El Boro de Alto Hospicio, comenzó el cierre progresivo del recinto que",https://cooperativa.cl/noticias/pais/region-de-tarapaca/comenzo-proceso-de-cierre-del-vertedero-el-boro-de-alto-hospicio/2021-11-04/195846.html,Cooperativa.cl,otros,0.6697773933410645
Tarapacá,Camiña,Denuncian alta contaminación por arsénico en el agua de Camiña,2014-07-04,"El encargado del Programa de Agua de la Seremi de Salud de Tarapacá, Rubén Rojo, reconoció en la sesión de este jueves de la comisión de",https://cooperativa.cl/noticias/pais/servicios-basicos/agua/denuncian-alta-contaminacion-por-arsenico-en-el-agua-de-camina/2014-07-04/135457.html,Cooperativa.cl,conflicto ambiental,0.568770170211792
Tarapacá,Colchane,Colchane y la frontera: cómo la narrativa del “choque cultural” aumentó la tensión con los migrantes,2021-08-06,"Entre enero y febrero de 2021, Colchane duplicó el número de su población habitual luego de que miles de migrantes llegaran hasta esa ciudad",https://www.ciperchile.cl/2021/08/06/colchane-y-la-frontera-como-la-narrativa-del-choque-cultural-aumento-la-tension-con-los-migrantes/,- CIPER Chile,otros,0.7976689338684082
Tarapacá,Huara,Minera quiere quitarle al mar de Pisagua su título de área protegida,2024-08-20,"Con más de 270 especies de peces y bosques de algas, el mar de Pisagua fue declarado protegido en marzo. Una minera con actividad cerca del",https://eldesconcierto.cl/2024/08/20/minera-quiere-quitarle-al-mar-de-pisagua-su-titulo-de-area-protegida,El Desconcierto,otros,0.656755268573761
Tarapacá,Iquique,Iquique y Alto Hospicio vulnerables: “Es urgente diversificar las fuentes de agua potable”,2024-04-21,"En el marco del Día Mundial del Agua, bajo el lema, “Agua para la Paz”, establecido por la ONU, se hace hincapié en la importancia de",https://www.tarapacaonline.cl/2024/03/21/iquique-y-alto-hospicio-vulnerables-es-urgente-diversificar-las-fuentes-de-agua-potable/,Tarapaca Online,otros,0.6225110292434692
Tarapacá,Iquique,Superintendenta Plumer visita la Región de Tarapacá para reunirse con autoridades locales,2023-12-04,Se trata de la primera visita oficial de la jefa del Servicio a la Región de Tarapacá y tuvo como fin abordar distintas preocupaciones,https://portal.sma.gob.cl/index.php/superintendenta-plumer-visita-la-region-de-tarapaca-para-reunirse-con-autoridades-locales/,Superintendencia Del Medio Ambiente – Gobierno de Chile,otros,0.6211571097373962
Tarapacá,Iquique,Un mega basurero textil en el desierto de Atacama amenaza con abrir un conflicto con Chile,2024-08-19,"El empresario Guillermo Whpei fue hasta Chile para liderar una investigación sobre el desastre ambiental. ""Es algo apocalíptico"", alertó.hace 3 meses",https://www.lapoliticaonline.com/internacionales/un-mega-basurero-textil-en-el-desierto-de-atacama-amenaza-con-abrir-un-conflicto-con-chile/,La Política Online,conflicto ambiental,0.5238405466079712
Tarapacá,Iquique,Territorios de castigo social: El caso de los asentamientos costeros de Tarapacá,2021-04-26,"Dr. Bosco González, Escuela de Sociología UNAP (SER+T) . Diego Jiménez, estudiante Sociología UNAP y Alexandra Gómez, Egresada de Sociología",https://edicioncero.cl/2021/04/territorios-de-castigo-social-el-caso-de-los-asentamientos-costeros-de-tarapaca/,Edición Cero,conflicto ambiental,0.7972866892814636
Tarapacá,Iquique,Conflicto Negreiros: Trabajadores de Cosayach dialogan con delegado presidencial de Tarapacá,2023-12-21,"Los operarios de la minera ayer incendiaron vehículos y maquinarias, además bloquearon el tránsito de la Ruta 5 Norte.hace 11 meses",https://www.soychile.cl/Iquique/Sociedad/2023/12/13/839334/conflicto-cosayach.html,soychile.cl,otros,0.6296446919441223
Tarapacá,Iquique,En Iquique darán el vamos al CircularFest2023,2023-09-27,CircularFest2023 comienza mañana en Iquique con charlas de expertos nacionales e internacionales sobre el tema “Regiones circulares y,https://www.paiscircular.cl/economia-circular/en-iquique-daran-el-vamos-al-circularfest2023-con-actividades-en-torno-al-tema-regiones-circulares-y-emprendedoras/,País Circular,otros,0.7280529737472534
Tarapacá,Iquique,La contaminación no tradicional del desierto: ropa,2018-07-03,"Municipio de Alto Hospicio, en Tarapacá, denuncia la proliferación de ""minibasurales"" clandestinos.hace 76 meses",https://www.latercera.com/nacional/noticia/la-contaminacion-no-tradicional-del-desierto-ropa/228580/,La Tercera,conflicto ambiental,0.6349284648895264
Tarapacá,Iquique,Geografía de la Ropa desechada en Chile: Desierto de Atacama se ha convertido en un gran basural textil,2021-12-27,La industria de ropa es una de las más contaminantes del mundo. Su producción implica el uso de grandes volúmenes de agua y además la,https://uchile.cl/noticias/182923/geografia-de-la-ropa-desechada-en-chile-la-moda-que-nos-mata,Universidad de Chile,conflicto ambiental,0.640234649181366
Tarapacá,Iquique,"Desierto de Atacama: el ""cementerio tóxico"" de ropa que se descarta en otras partes del mundo",2021-11-09,"Unas 59.000 toneladas de ropa anuales entran por la zona franca del puerto de Iquique, en la región de Tarapacá. Falta de lugares para",https://www.biobiochile.cl/especial/aqui-tierra/noticias/2021/11/09/desierto-de-atacama-el-cementerio-toxico-de-ropa-que-se-descarta-en-otras-partes-del-mundo.shtml,BioBioChile,conflicto ambiental,0.7441535592079163
Tarapacá,Iquique,"Las montañas de ropa se esfumaron del desierto de Atacama, pero el problema no desapareció",2024-01-04,Chile es el mayor importador de ropa de segunda mano de Sudamérica. Una foto reveló al mundo que muchas de esas prendas acaban en montañas,https://elpais.com/america-futura/2024-01-04/las-montanas-de-ropa-se-esfumaron-del-desierto-de-atacama-pero-el-problema-no-desaparecio.html,EL PAÍS,otros,0.6585922241210938
Tarapacá,Iquique,El historial de irregularidades del proyecto estrella de SQM en el negocio del yodo,2016-06-21,El 6 de junio pasado la Superintendencia de Medio Ambiente (SMA) formuló ocho cargos contra el proyecto Pampa Hermosa de Soquimich.hace 100 meses,https://www.ciperchile.cl/2016/06/21/el-historial-de-irregularidades-del-proyecto-estrella-de-sqm-en-el-negocio-del-yodo/,- CIPER Chile,otros,0.7212050557136536
Tarapacá,Iquique,CONADI y la Universidad de Tarapacá convocan a la VIII Versión del Congreso Internacional de Derecho Indígena,2023-10-21,"El congreso se realizará el día 05 de octubre desde las 8:30 de horas en el hotel Gavina de Iquique, ubicado en Av. Arturo Prat #1497.hace 13 meses",https://ceinoticias.cl/conadi-y-la-universidad-de-tarapaca-convocan-a-la-viii-version-del-congreso-internacional-de-derecho-indigena/,CEI Noticias,otros,0.6184259057044983
Tarapacá,Iquique,Día Mundial del Medio Ambiente,2012-06-05,"Este 5 de junio se cumplen 40 años de la primera cumbre ambiental, la Conferencia de Estocolmo. Por esto celebramos el Día Mundial del Medio",https://www.elboyaldia.cl/noticia/sociedad/dia-mundial-del-medio-ambiente,El Boyaldía,otros,0.5749936103820801
