id_noticia,id_accion_contenciosa,id_conflicto,fecha,link,medio,tipo_medio,region,columna,localidad_accion,periodo,tipo_energia,subtipo_renovable,tipo_conflicto,tipo_accion,tipo_actor_demandante,actor_demandante,tipo_actor_demandado,actor_demandado,bajada
,,,2023-03-31,https://radio.uchile.cl/2023/03/31/region-de-valparaiso-50-de-los-conflictos-ambientales-corresponde-a-urbanizaciones-y-loteos-que-afectan-a-la-vegetacion-nativa/,Radio Universidad de Chile,,Valparaíso,Concón,,,,,,,,,,,Región de Valparaíso: 50% de los conflictos ambientales corresponde a urbanizaciones y loteos que afectan a la vegetación nativa.19 個月前
,,,2023-05-26,https://mma.gob.cl/plan-de-40-acciones-para-concon-quintero-y-puchuncavi/,mma.gob.cl,,Valparaíso,Concón,,,,,,,,,,,"Plan de 40 acciones para Concón, Quintero y Puchuncaví.17 個月前"
,,,2023-10-21,https://rvl.uv.cl/noticias/8404-indh-region-de-valparaiso-es-la-que-presenta-mas-conflictos-socioambientales-del-pais,Universidad de Valparaíso,,Valparaíso,Concón,,,,,,,,,,,"El Instituto Nacional de Derechos Humanos (INDH), Concón Limpio y Sustentable, Mujeres Modatima, Mujeres de Zona de Sacrificio en"
,,,2023-04-01,https://cooperativa.cl/noticias/pais/region-de-valparaiso/la-region-de-valparaiso-suma-34-conflictos-ambientales/2023-04-01/211623.html,Cooperativa.cl,,Valparaíso,Concón,,,,,,,,,,,"La mitad corresponde a urbanizaciones y loteos que afectan a la vegetación nativa y casi el 80% involucra a especies vulnerables, según la"
,,,2024-05-13,https://www.fima.cl/2024/05/13/6-comunas-de-la-region-de-valparaiso-seran-beneficiadas-con-programa-para-el-acceso-a-la-justicia-ambiental/,ONG Fima,,Valparaíso,Concón,,,,,,,,,,,"El proyecto, que se lleva a cabo gracias a un Fondo Nacional de Desarrollo Regional del Gobierno Regional de Valparaíso, beneficiará a las"
,,,2024-06-07,https://www.paiscircular.cl/medio-ambiente/politicas-publicas-en-planificacion-urbana-y-rural-ante-incendios-forestales-propuso-fundacion-terram-con-participacion-de-actores-locales-en-la-region-de-valparaiso/,País Circular,,Valparaíso,Concón,,,,,,,,,,,"Autoridades, parlamentarios y miembros de organizaciones sociales de la Región de Valparaíso se reunieron en la sede del Congreso Nacional"
,,,2024-07-05,https://portal.sma.gob.cl/index.php/sma-multa-a-enap-refinerias-por-incumplimientos-al-plan-de-prevencion-y-descontaminacion-atmosferica-de-concon-quintero-y-puchuncavi/,Superintendencia Del Medio Ambiente – Gobierno de Chile,,Valparaíso,Concón,,,,,,,,,,,"Esto, luego de que constatara una superación al límite permitido de emisión de material particulado y de dióxido de azufre (SO₂) en el"
,,,2022-06-25,https://dfmas.df.cl/df-mas/por-dentro/enap-concon-un-nuevo-flanco-medioambiental-en-la-v-region,Diario Financiero,,Valparaíso,Concón,,,,,,,,,,,La fecha es inamovible. El 31 de julio la refinería Aconcagua de Enap en Concón deberá tomar una difícil decisión: arriesgarse a millonarias
,,,2023-01-01,https://elpais.com/america-futura/2023-01-01/asfixiadas-por-proyectos-inmobiliarios-asi-es-como-apenas-sobreviven-las-costas-de-chile.html,EL PAÍS,,Valparaíso,Concón,,,,,,,,,,,"Por falta de una regulación clara, la región de Valparaíso se ha visto invadida por construcciones de vivienda y turísticas.22 個月前"
,,,2023-10-21,https://www.indh.cl/indh-de-valparaiso-desarrollo-encuentro-para-defensoras-y-defensores-de-los-dd-hh-en-asuntos-ambientales/,Instituto Nacional de Derechos Humanos (INDH),,Valparaíso,Concón,,,,,,,,,,,"El INDH realizó la jornada en Concón. Los coorganizadores fueron Concón Limpio y Sustentable, Patrimonio Vivo Costa, Mujeres Modatima y"
,,,2020-09-17,https://uv.cl/archivo-noticias-uv/11623-censo-de-basuras-revelo-malos-habitos-de-banistas-en-playas-de-vina-y-concon-11623,Universidad de Valparaíso,,Valparaíso,Concón,,,,,,,,,,,"Una decepcionante calificación sobre su estado ambiental obtuvieron los balnearios más concurridos de Viña del Mar y Concón, tras conocerse"
,,,2024-06-12,https://radio.uchile.cl/2024/06/12/proyecto-tayu-de-fundacion-terram-presenta-propuestas-de-politicas-publicas-y-catastro-de-conflictos-socioambientales-de-la-v-region/,Radio Universidad de Chile,,Valparaíso,Concón,,,,,,,,,,,"Lo más valioso fue plasmar las inquietudes e ideas de las personas , afirmó la directora de la iniciativa, Eliana Chong.5 個月前"
,,,2024-05-16,https://www.biobiochile.cl/noticias/nacional/region-de-valparaiso/2024/05/16/45-estudiantes-estarian-intoxicados-tras-emergencia-ambiental-en-quintero-y-puchuncavi.shtml,BioBioChile,,Valparaíso,Concón,,,,,,,,,,,La Seremi de Salud de Valparaíso consignó que se registraron 45 casos de personas afectadas por problemas atmosféricos asociados a
,,,2023-07-21,https://uv.cl/archivo-noticias-uv/25803-umas-uv-desarrolla-la-tercera-version-del-plan-de-educacion-ambiental,Universidad de Valparaíso,,Valparaíso,Concón,,,,,,,,,,,La Unidad de Medio Ambiente y Sostenibilidad (UMAS UV) de la Universidad de Valparaíso se encuentra desarrollando desde abril la tercera
,,,2023-03-18,https://radio.uchile.cl/2023/03/18/informan-fuerte-olor-a-gas-en-concon-y-las-autoridades-investigan-su-origen/,Radio Universidad de Chile,,Valparaíso,Concón,,,,,,,,,,,Al menos cuatro vecinos de la comuna acudieron al Cesfam debido a que presentan síntomas relacionados con el escape de gas.20 個月前
,,,2023-07-05,https://radio.uchile.cl/2023/07/05/camara-aprobo-informe-sobre-contaminacion-en-concon-quintero-y-puchuncavi/,Radio Universidad de Chile,,Valparaíso,Concón,,,,,,,,,,,Las diputadas y diputados respaldaron el informe de la comisión que fiscalizó los actos del Gobierno respecto al monitoreo y control de las
,,,2022-06-22,https://www.ciperchile.cl/2022/06/22/contraloria-identifica-graves-omisiones-y-vacios-en-el-monitoreo-de-contaminantes-en-quintero-puchuncavi-y-concon/,- CIPER Chile,,Valparaíso,Concón,,,,,,,,,,,"El estudio, que revisó el actuar de organismos como las subsecretarías de Medio Ambiente y Salud entre 2010 y 2020, concluyó que han tenido"
,,,2022-06-09,https://radio.uchile.cl/2022/06/09/contaminacion-en-quintero-puchuncavi-no-podemos-seguir-teniendo-un-complejo-industrial-de-estas-caracteristicas-instalado-al-lado-de-un-asentamiento-humano/,Radio Universidad de Chile,,Valparaíso,Concón,,,,,,,,,,,El decano de la Facultad de Ciencias de la Pontificia Universidad Católica de Valparaíso y profesor del Instituto de Química de la misma
,,,2022-06-07,https://www.reporteminero.cl/noticia/noticias/2022/06/quintero-concon-puchuncavi-emergencia-ambiental-peak-contaminacion-so2,Reporte Minero,,Valparaíso,Concón,,,,,,,,,,,"Compartir. Ante el hecho, el GORE de Valparaíso responsabilizó a Codelco, sin embargo, los sindicatos de la estatal afirman que se requiere"
,,,2022-11-19,https://www.cultura.gob.cl/coleccionarte/jose-pemjean-contreras/,Ministerio de las Culturas,,Valparaíso,Concón,,,,,,,,,,,"Biografía. (Valparaíso, 1980). Artista visual. Licenciado en Arte de la Universidad de Playa Ancha. Gestiona y codirige los proyectos Gálvez"
,,,2024-04-29,https://www.latercera.com/nacional/noticia/dunas-de-concon-en-peligro-contraloria-advierte-graves-vacios-en-labores-de-proteccion-del-municipio-y-de-la-seremi-del-medio-ambiente/6SZ67X36SRGZNE3G7HACOKMSOE/,La Tercera,,Valparaíso,Concón,,,,,,,,,,,"De acuerdo con la entidad, tanto la repartición de gobierno como la municipalidad han incurrido en una serie de falencias que mantienen el"
,,,2024-01-25,https://www.df.cl/empresas/construccion/minvu-ordena-demoler-hotel-punta-piqueros-en-concon-tras-fallo-de-la,Diario Financiero,,Valparaíso,Concón,,,,,,,,,,,La decisión de la entidad se basa en que el inmueble no se ajusta al plan regulador comunal y no cuenta con un permiso municipal.9 個月前
,,,2024-02-05,https://www.latercera.com/pulso/noticia/un-mar-de-conflictos/YTHL45HQPJABREHIZ6X6OFF47U/,La Tercera,,Valparaíso,Concón,,,,,,,,,,,"En 2011, el municipio de Concón aprobó el permiso para levantar el hotel Punta Piqueros. El cinco estrellas tenía fecha de inauguración para"
,,,2018-09-06,https://www.publimetro.cl/cl/noticias/2018/09/06/quintero-indh-cifra-en-116-los-conflictos-socioambientales-en-chile-y-valparaiso-lidera-la-lista.html,Publimetro,,Valparaíso,Concón,,,,,,,,,,,El organismo lanzó un mapa con 116 conflictos en todo el país y sitúa 19 puntos en la Región de Valparaíso. El conflicto de Quintero es
,,,2019-04-16,https://laderasur.com/articulo/dunas-de-concon-una-batalla-perdida/,Ladera Sur,,Valparaíso,Concón,,,,,,,,,,,"En una incertidumbre total se encuentra el campo dunar de Concón, cuyas arenas milenarias y cientos de especies se encuentran amenazadas por"
,,,2024-01-25,https://www.latercera.com/nacional/noticia/minvu-ordena-demolicion-del-hotel-punta-piqueros-en-concon/R5HOVAEHOJGXDLCJG25ONPUI6M/,La Tercera,,Valparaíso,Concón,,,,,,,,,,,"La Seremi del Ministerio de Vivienda y Urbanismo (Minvu) de Valparaíso ordenó esta mañana la demolición del Hotel Punta Piqueros en Concón,"
,,,2024-07-08,https://www.latercera.com/pulso-pm/noticia/gerente-de-reconsa-por-rechazo-a-loteo-en-dunas-de-concon-algunos-de-los-votos-tuvieron-argumentos-que-daban-pena-y-estaban-improvisando/NOOSRTUV2FGLBACP76ER3Z4ZDY/,La Tercera,,Valparaíso,Concón,,,,,,,,,,,"Reconsa, con más de 30 años de historia en urbanización, enfrenta su mayor desafío tras el rechazo de su proyecto en Concón.4 個月前"
,,,2017-01-19,https://www.eldinamo.cl/opinion/2017/01/19/un-nuevo-e-injustificado-conflicto-por-las-dunas-de-concon/,El Dínamo,,Valparaíso,Concón,,,,,,,,,,,El sitio ambientalista Terram reproduce una noticia publicada el 13 de enero recién pasado en el diario El Mercurio de Valparaíso en donde
,,,2020-10-15,https://www.observador.cl/tribunal-ambiental-rechazo-reclamacion-contra-el-plan-de-descontaminacion-concon-quintero-puchuncavi/,El Observador,,Valparaíso,Concón,,,,,,,,,,,"Organismo determinó la existencia de un riesgo ambiental subyacente a las emisiones, efluentes o residuos provenientes del cordón industrial"
,,,2017-11-08,https://www.publimetro.cl/cl/noticias/2017/11/08/nuevo-rompeolas-concon-corte-suprema-rechaza-estudio-ambiental-polemico-hotel-piqueros.html,Publimetro,,Valparaíso,Concón,,,,,,,,,,,"El ambicioso proyecto turístico del padre de las hermanas Bolocco, ubicado en un roquerío de las costas de la Región de Valparaíso,"
,,,2015-05-11,https://www.epicentrochile.com/2015/05/11/autoridades-buscan-solucion-a-problemas-de-la-isla-en-concon/,Epicentro Chile,,Valparaíso,Concón,,,,,,,,,,,"Luego de la visita con la presidenta del Consejo Regional (CORE) de Valparaíso, Sandra Miranda, al municipio de Concón, y la audiencia"
,,,2024-02-02,https://www.paiscircular.cl/agua/humedales-concentran-el-27-de-los-conflictos-socioambientales-relacionados-a-vegetacion-nativa-en-la-region-de-valparaiso/,País Circular,,Valparaíso,El Quisco,,,,,,,,,,,"Agua / Mediante el trabajo territorial del Proyecto “Justicia Ambiental, Derechos Humanos y Cambio Climático” de Fundación Terram,"
,,,2024-03-21,https://es.mongabay.com/2024/03/incendios-chile-destruyen-bosque-nativo-amenazan-palma-extincion/,Mongabay - Conservation News,,Valparaíso,El Quisco,,,,,,,,,,,"En total se perdieron 4 286 hectáreas de bosque nativo, de las cuales 723 corresponden a palmares. La palmas chilena es una especie En"
,,,2024-11-28,https://tribunalambiental.cl/audiencia-r-432-2023-punta-tralca/,Tribunal Ambiental |,,Valparaíso,El Quisco,,,,,,,,,,,El Segundo Tribunal Ambiental realizó la audiencia en reclamación presentada en contra de la decisión de la Superintendencia del Medio
,,,2024-04-10,https://www.uc.cl/noticias/la-semilla-social-para-la-educacion-medioambiental/,Pontificia Universidad Católica de Chile,,Valparaíso,El Quisco,,,,,,,,,,,"El Fondo Semilla UC financiará a organizaciones sociales de educación medioambiental, como una medida de mitigar la emisión de gases de"
,,,2024-02-14,https://diariolaquinta.cl/2024/02/14/incendios-forestales-4-286-hectareas-de-bosque-nativo-fueron-devastadas-en-el-gran-valparaiso/,Diario La Quinta,,Valparaíso,El Quisco,,,,,,,,,,,"Fundación Terram determinó, además, que 330 hectáreas de vegetación nativa urbana en Quilpué y Viña del Mar desaparecieron con el siniestro.9 個月前"
,,,2024-02-13,https://www.terram.cl/satelite-revela-que-fuego-en-vina-del-mar-y-quilpue-quemo-4-300-hectareas-de-bosque-nativo/,Fundación Terram,,Valparaíso,El Quisco,,,,,,,,,,,Fundación Terram obtuvo cifras cruzando bases de datos de Conaf con imágenes de la zona de la catástrofe captadas desde el espacio.9 個月前
,,,2024-06-04,https://www.latercera.com/pulso/noticia/archivan-denuncia-contra-proyecto-inmobiliario-en-punta-de-tralca-en-la-region-de-valparaiso/PSG5E2VRUZD4POEADK7KYAMMWE/,La Tercera,,Valparaíso,El Quisco,,,,,,,,,,,El Segundo Tribunal Ambiental rechazó la reclamación presentada en contra de la decisión de archivar una denuncia por elusión al SEIA del
,,,2024-01-18,https://www.observador.cl/museos-en-verano-2024-los-recintos-que-abriran-gratis-en-la-region-de-valparaiso/,El Observador,,Valparaíso,El Quisco,,,,,,,,,,,Espacios culturales de todo Chile abrirán en horario extendido y con entrada liberada el próximo viernes por Museos en Verano 2024.10 個月前
,,,2022-07-15,https://portal.sma.gob.cl/index.php/superintendente-de-la-maza-inauguro-delegacion-provincial-san-antonio/,Superintendencia Del Medio Ambiente – Gobierno de Chile,,Valparaíso,El Quisco,,,,,,,,,,,Con esta nueva oficina -ubicada en dependencias de la Municipalidad de El Quisco- la institución cumple con su Estrategia de Priorizar
,,,2022-05-09,https://www.duna.cl/tendencias/2022/05/09/el-documental-que-explica-porque-debe-protegerse-la-ultima-playa-intocada-del-litoral-central-chileno/,Radio Duna,,Valparaíso,El Quisco,,,,,,,,,,,"Se trata de ""Tunquén, un santuario herido"", una producción que logra reflejar lo hermoso y único de este lugar, junto a su riqueza natural y"
,,,2016-04-13,https://mma.gob.cl/subsecretario-del-medio-ambiente-entrega-certificacion-ambiental-a-71-establecimientos-educacionales-de-la-region-de-valparaiso/,mma.gob.cl,,Valparaíso,El Quisco,,,,,,,,,,,"A partir de este mes, 71 nuevos establecimientos educacionales de la Región de Valparaíso, obtuvieron la certificación ambiental por su"
,,,2020-11-27,https://www.ciperchile.cl/2020/11/27/plebiscito-en-valparaiso-en-renaca-se-concentro-el-rechazo-y-el-apruebo-movilizo-a-un-nuevo-votante-urbano/,- CIPER Chile,,Valparaíso,El Quisco,,,,,,,,,,,"En la V región el apruebo obtuvo una de las votaciones más altas de Chile: 79,4%. En Petorca, Llay-Llay, Puchuncaví, comunidades afectadas"
,,,2023-10-07,https://infogate.cl/2023/10/limpieza-de-playa-de-el-quisco/,Infogate.cl,,Valparaíso,El Quisco,,,,,,,,,,,Con un espíritu colaborativo y gran entusiasmo se celebró el Día Mundial de Limpieza de Playas y se recolectaron más de 170 kilos de basura.13 個月前
,,,2023-10-11,https://g5noticias.cl/2023/10/11/alcaldes-de-la-region-de-valparaiso-entregan-carta-al-presidente-de-la-republica-para-que-reconsidere-los-alcances-del-presupuesto-2024/,G5noticias,,Valparaíso,El Quisco,,,,,,,,,,,"Durante la instancia, que también contó con la presencia de dirigentes sociales de la región, las autoridades se reunieron con la ministra"
,,,2023-12-10,https://diariolaquinta.cl/2023/12/10/dan-inicio-a-talleres-ciudadanos-para-elaboracion-del-plan-de-accion-de-cambio-climatico-para-la-region-de-valparaiso/,Diario La Quinta,,Valparaíso,El Quisco,,,,,,,,,,,"Con la presencia del seremi del Medio Ambiente, Hernán Ramírez, representantes de la Delegación Provincial y servicios públicos,"
,,,2023-10-11,https://laliguanoticias.cl/2023/10/11/gobernador-y-alcaldes-de-la-region-de-valparaiso-entregan-carta-al-presidente-de-la-republica-para-que-reconsidere-los-alcances-del-presupuesto-2024/,La Ligua Noticias,,Valparaíso,El Quisco,,,,,,,,,,,El presupuesto de la nación considerado para el 2024 asignado al Gobierno Regional de Valparaíso para subvencionar tanto su funcionamiento
,,,2024-05-29,https://www.paiscircular.cl/radar-legal/segundo-tribunal-ambiental-rechazo-reclamacion-de-aridos-rio-maipo-asociada-a-investigacion-de-la-sma-por-elusion-al-sistema-de-evaluacion-de-impacto-ambiental-de-la-planta-ubicada-en-san-antonio/,País Circular,,Valparaíso,El Quisco,,,,,,,,,,,"Radar Legal / El Segundo Tribunal Ambiental rechazó la reclamación de Maestranza y Planta de Áridos Río Maipo S.A., que buscaba detener el"
,,,2021-01-06,https://diariolaquinta.cl/2021/01/06/opinion-conflicto-de-interes-el-lobby-inmobiliario-de-universidades-regionales-en-el-conflicto-ambiental-en-el-pano-las-salinas/,Diario La Quinta,,Valparaíso,El Quisco,,,,,,,,,,,"Desde comienzos del año 2018, cuando la empresa Inmobiliaria Las Salinas de COPEC comienza a desarrollar el último Estudio de Impacto"
,,,2022-07-20,https://www.paiscircular.cl/radar-legal/segundo-tribunal-ambiental-presenta-propuesta-de-conciliacion-en-demanda-por-dano-ambiental-de-bahia-de-quintero-puchuncavi/,País Circular,,Valparaíso,El Quisco,,,,,,,,,,,"Radar Legal / • Considera 16 medidas, las que se dirigen a dar sustentabilidad a la actividad productiva y hacerla compatible con el"
,,,2021-04-09,https://www.greenpeace.org/chile/noticia/uncategorized/que-pasa-si-no-se-suelta-el-agua-greenpeace-recreo-iconicos-lugares-urbanos-sin-agua-con-el-fin-de-graficar-la-crisis-hidrica/,Greenpeace,,Valparaíso,El Quisco,,,,,,,,,,,Greenpeace realizó una intervención digital en cuatro ciudades de Chile para graficar cómo lucirían algunos íconos urbanos si la escasez
,,,2023-10-11,https://www.tuopinas.cl/2023/10/11/alcaldes-de-la-region-de-valparaiso-entregan-carta-al-presidente-de-la-republica-para-que-reconsidere-los-alcances-del-presupuesto-2024/,tuopinas.cl,,Valparaíso,El Quisco,,,,,,,,,,,El presupuesto de la nación considerado para el 2024 asignado al Gobierno Regional de Valparaíso para subvencionar tanto su funcionamiento
,,,2020-10-16,https://www.paiscircular.cl/radar-legal/sentencia-segundo-tribunal-ambiental-rechazo-reclamacion-que-buscaba-anular-el-plan-de-prevencion-y-descontaminacion-de-concon-quintero-y-puchuncavi/,País Circular,,Valparaíso,El Quisco,,,,,,,,,,,El Tribunal Ambiental de Santiago rechazó la reclamación interpuesta por un grupo de vecinas de Quintero y Puchuncaví en contra del decreto
